"GEO_ID","H011001","H011002","H011003","H011004","NAME"
"id","Total population in occupied housing units","Total population in occupied housing units!!Owned with a mortgage or a loan","Total population in occupied housing units!!Owned free and clear","Total population in occupied housing units!!Renter occupied","Geographic Area Name"
"8600000US95454","2555","950","690","915","ZCTA5 95454"
"8600000US95456","791","262","291","238","ZCTA5 95456"
"8600000US95457","2787","1417","720","650","ZCTA5 95457"
"8600000US95458","3069","1067","705","1297","ZCTA5 95458"
"8600000US95459","504","146","136","222","ZCTA5 95459"
"8600000US95460","2221","942","617","662","ZCTA5 95460"
"8600000US95461","3370","1396","542","1432","ZCTA5 95461"
"8600000US95462","1343","630","231","482","ZCTA5 95462"
"8600000US95463","169","74","50","45","ZCTA5 95463"
"8600000US95464","2659","922","586","1151","ZCTA5 95464"
"8600000US95465","2067","994","400","673","ZCTA5 95465"
"8600000US95466","906","238","179","489","ZCTA5 95466"
"8600000US95467","5494","3735","491","1268","ZCTA5 95467"
"8600000US95468","1258","393","328","537","ZCTA5 95468"
"8600000US95469","1738","675","444","619","ZCTA5 95469"
"8600000US95470","5964","3102","1136","1726","ZCTA5 95470"
"8600000US95471","522","264","38","220","ZCTA5 95471"
"8600000US95472","27946","14552","4445","8949","ZCTA5 95472"
"8600000US95476","35069","15723","4908","14438","ZCTA5 95476"
"8600000US95482","30659","11041","4743","14875","ZCTA5 95482"
"8600000US95485","2540","1023","644","873","ZCTA5 95485"
"8600000US95486","62","36","7","19","ZCTA5 95486"
"8600000US95488","280","93","90","97","ZCTA5 95488"
"8600000US95490","13170","5675","2677","4818","ZCTA5 95490"
"8600000US95492","28453","18468","2490","7495","ZCTA5 95492"
"8600000US95493","198","101","70","27","ZCTA5 95493"
"8600000US95494","139","35","26","78","ZCTA5 95494"
"8600000US95497","1305","597","467","241","ZCTA5 95497"
"8600000US95501","22073","6858","2244","12971","ZCTA5 95501"
"8600000US95503","23694","11325","4296","8073","ZCTA5 95503"
"8600000US95511","360","91","186","83","ZCTA5 95511"
"8600000US95514","254","64","128","62","ZCTA5 95514"
"8600000US95519","17353","8283","2903","6167","ZCTA5 95519"
"8600000US95521","18416","4729","2466","11221","ZCTA5 95521"
"8600000US95524","1769","932","466","371","ZCTA5 95524"
"8600000US95525","1733","710","348","675","ZCTA5 95525"
"8600000US95526","378","106","165","107","ZCTA5 95526"
"8600000US95527","627","233","233","161","ZCTA5 95527"
"8600000US95528","1139","609","265","265","ZCTA5 95528"
"8600000US95531","20852","8290","4118","8444","ZCTA5 95531"
"8600000US95536","2849","1159","620","1070","ZCTA5 95536"
"8600000US95537","276","66","29","181","ZCTA5 95537"
"8600000US95540","13374","5970","2068","5336","ZCTA5 95540"
"8600000US95542","2388","924","653","811","ZCTA5 95542"
"8600000US95543","733","313","222","198","ZCTA5 95543"
"8600000US95545","153","61","51","41","ZCTA5 95545"
"8600000US95546","3476","1015","1399","1062","ZCTA5 95546"
"8600000US95547","1220","651","289","280","ZCTA5 95547"
"8600000US95548","1263","255","380","628","ZCTA5 95548"
"8600000US95549","805","479","184","142","ZCTA5 95549"
"8600000US95550","128","28","25","75","ZCTA5 95550"
"8600000US95551","1739","645","454","640","ZCTA5 95551"
"8600000US95552","694","178","318","198","ZCTA5 95552"
"8600000US95553","1054","363","327","364","ZCTA5 95553"
"8600000US95554","533","171","201","161","ZCTA5 95554"
"8600000US95555","399","116","114","169","ZCTA5 95555"
"8600000US95556","605","170","205","230","ZCTA5 95556"
"8600000US95558","425","112","161","152","ZCTA5 95558"
"8600000US95559","182","45","53","84","ZCTA5 95559"
"8600000US95560","1511","510","355","646","ZCTA5 95560"
"8600000US95562","3429","1546","478","1405","ZCTA5 95562"
"8600000US95563","643","253","227","163","ZCTA5 95563"
"8600000US95564","451","43","43","365","ZCTA5 95564"
"8600000US95565","1069","77","91","901","ZCTA5 95565"
"8600000US95567","1930","626","608","696","ZCTA5 95567"
"8600000US95568","135","26","48","61","ZCTA5 95568"
"8600000US95569","265","98","89","78","ZCTA5 95569"
"8600000US95570","2563","1006","725","832","ZCTA5 95570"
"8600000US95571","271","129","61","81","ZCTA5 95571"
"8600000US95573","1733","649","465","619","ZCTA5 95573"
"8600000US95585","507","116","161","230","ZCTA5 95585"
"8600000US95587","201","76","84","41","ZCTA5 95587"
"8600000US95589","1600","667","529","404","ZCTA5 95589"
"8600000US95595","262","75","124","63","ZCTA5 95595"
"8600000US95601","198","98","43","57","ZCTA5 95601"
"8600000US95602","17204","9488","2942","4774","ZCTA5 95602"
"8600000US95603","26586","13592","4005","8989","ZCTA5 95603"
"8600000US95604","75","39","19","17","ZCTA5 95604"
"8600000US95605","14003","4829","1178","7996","ZCTA5 95605"
"8600000US95606","196","64","70","62","ZCTA5 95606"
"8600000US95607","431","186","107","138","ZCTA5 95607"
"8600000US95608","58175","25875","7243","25057","ZCTA5 95608"
"8600000US95610","43775","18827","3442","21506","ZCTA5 95610"
"8600000US95612","1239","389","261","589","ZCTA5 95612"
"8600000US95614","3833","2795","577","461","ZCTA5 95614"
"8600000US95615","745","217","114","414","ZCTA5 95615"
"8600000US95616","41933","11647","3757","26529","ZCTA5 95616"
"8600000US95618","27044","12294","2277","12473","ZCTA5 95618"
"8600000US95619","4824","2563","864","1397","ZCTA5 95619"
"8600000US95620","20531","11436","1668","7427","ZCTA5 95620"
"8600000US95621","39711","21054","4521","14136","ZCTA5 95621"
"8600000US95623","3766","2362","602","802","ZCTA5 95623"
"8600000US95624","61554","42514","4448","14592","ZCTA5 95624"
"8600000US95625","155","74","12","69","ZCTA5 95625"
"8600000US95626","5953","4014","652","1287","ZCTA5 95626"
"8600000US95627","3513","1910","462","1141","ZCTA5 95627"
"8600000US95628","39673","22591","5152","11930","ZCTA5 95628"
"8600000US95629","832","468","231","133","ZCTA5 95629"
"8600000US95630","65220","43058","4901","17261","ZCTA5 95630"
"8600000US95631","6076","3963","1052","1061","ZCTA5 95631"
"8600000US95632","28955","18486","2481","7988","ZCTA5 95632"
"8600000US95633","3325","2148","674","503","ZCTA5 95633"
"8600000US95634","3097","1778","631","688","ZCTA5 95634"
"8600000US95635","1207","770","212","225","ZCTA5 95635"
"8600000US95636","1101","754","151","196","ZCTA5 95636"
"8600000US95637","370","164","100","106","ZCTA5 95637"
"8600000US95638","2197","1542","258","397","ZCTA5 95638"
"8600000US95639","283","98","83","102","ZCTA5 95639"
"8600000US95640","7181","4216","1098","1867","ZCTA5 95640"
"8600000US95641","1986","594","645","747","ZCTA5 95641"
"8600000US95642","6871","2903","1442","2526","ZCTA5 95642"
"8600000US95645","2037","779","338","920","ZCTA5 95645"
"8600000US95646","134","59","37","38","ZCTA5 95646"
"8600000US95648","47197","29186","6840","11171","ZCTA5 95648"
"8600000US95650","12412","8362","1939","2111","ZCTA5 95650"
"8600000US95651","603","313","121","169","ZCTA5 95651"
"8600000US95652","537","2","0","535","ZCTA5 95652"
"8600000US95653","525","256","74","195","ZCTA5 95653"
"8600000US95655","4310","3295","112","903","ZCTA5 95655"
"8600000US95658","6264","4112","1304","848","ZCTA5 95658"
"8600000US95659","698","279","186","233","ZCTA5 95659"
"8600000US95660","30620","12906","3378","14336","ZCTA5 95660"
"8600000US95661","29339","16252","2568","10519","ZCTA5 95661"
"8600000US95662","31351","19312","3838","8201","ZCTA5 95662"
"8600000US95663","2355","1631","459","265","ZCTA5 95663"
"8600000US95664","1380","1010","221","149","ZCTA5 95664"
"8600000US95665","4354","2480","949","925","ZCTA5 95665"
"8600000US95666","5336","2992","1396","948","ZCTA5 95666"
"8600000US95667","35978","20313","6013","9652","ZCTA5 95667"
"8600000US95668","815","363","202","250","ZCTA5 95668"
"8600000US95669","2434","1268","533","633","ZCTA5 95669"
"8600000US95670","52719","23662","4808","24249","ZCTA5 95670"
"8600000US95672","4768","3475","646","647","ZCTA5 95672"
"8600000US95673","15402","9300","1433","4669","ZCTA5 95673"
"8600000US95674","933","430","171","332","ZCTA5 95674"
"8600000US95675","381","188","56","137","ZCTA5 95675"
"8600000US95677","23117","13393","2286","7438","ZCTA5 95677"
"8600000US95678","40872","20786","2862","17224","ZCTA5 95678"
"8600000US95679","55","20","17","18","ZCTA5 95679"
"8600000US95680","146","54","12","80","ZCTA5 95680"
"8600000US95681","1226","779","142","305","ZCTA5 95681"
"8600000US95682","29020","18215","3549","7256","ZCTA5 95682"
"8600000US95683","6109","4344","915","850","ZCTA5 95683"
"8600000US95684","3422","2072","745","605","ZCTA5 95684"
"8600000US95685","4675","2139","1037","1499","ZCTA5 95685"
"8600000US95686","1399","421","182","796","ZCTA5 95686"
"8600000US95687","57167","32834","4313","20020","ZCTA5 95687"
"8600000US95688","34257","19634","3389","11234","ZCTA5 95688"
"8600000US95689","1244","805","333","106","ZCTA5 95689"
"8600000US95690","2477","666","302","1509","ZCTA5 95690"
"8600000US95691","34575","18903","3176","12496","ZCTA5 95691"
"8600000US95692","4765","2615","539","1611","ZCTA5 95692"
"8600000US95693","6728","4659","1082","987","ZCTA5 95693"
"8600000US95694","9150","4604","1112","3434","ZCTA5 95694"
"8600000US95695","37447","16145","4004","17298","ZCTA5 95695"
"8600000US95697","425","131","59","235","ZCTA5 95697"
"8600000US95698","236","128","41","67","ZCTA5 95698"
"8600000US95699","154","83","28","43","ZCTA5 95699"
"8600000US95701","967","624","166","177","ZCTA5 95701"
"8600000US95703","806","487","143","176","ZCTA5 95703"
"8600000US95709","4772","2681","1000","1091","ZCTA5 95709"
"8600000US95713","9438","5626","1418","2394","ZCTA5 95713"
"8600000US95714","382","188","96","98","ZCTA5 95714"
"8600000US95715","115","64","15","36","ZCTA5 95715"
"8600000US95717","231","107","57","67","ZCTA5 95717"
"8600000US95720","157","59","37","61","ZCTA5 95720"
"8600000US95721","37","28","5","4","ZCTA5 95721"
"8600000US95722","4565","3010","927","628","ZCTA5 95722"
"8600000US95724","11","1","4","6","ZCTA5 95724"
"8600000US95726","8818","5415","1495","1908","ZCTA5 95726"
"8600000US95728","386","225","70","91","ZCTA5 95728"
"8600000US95735","68","41","19","8","ZCTA5 95735"
"8600000US95736","173","10","10","153","ZCTA5 95736"
"8600000US95742","7748","6376","200","1172","ZCTA5 95742"
"8600000US95746","21411","16441","2821","2149","ZCTA5 95746"
"8600000US95747","51758","35659","4966","11133","ZCTA5 95747"
"8600000US95757","38404","27332","1437","9635","ZCTA5 95757"
"8600000US95758","60267","38945","3112","18210","ZCTA5 95758"
"8600000US95762","38781","29503","3303","5975","ZCTA5 95762"
"8600000US95765","33553","22217","1739","9597","ZCTA5 95765"
"8600000US95776","21379","11621","1762","7996","ZCTA5 95776"
"8600000US95811","6425","754","247","5424","ZCTA5 95811"
"8600000US95814","7610","554","132","6924","ZCTA5 95814"
"8600000US95815","24457","6566","1725","16166","ZCTA5 95815"
"8600000US95816","15269","3935","1004","10330","ZCTA5 95816"
"8600000US95817","13258","4069","942","8247","ZCTA5 95817"
"8600000US95818","19688","8414","2241","9033","ZCTA5 95818"
"8600000US95819","15732","8692","2365","4675","ZCTA5 95819"
"8600000US95820","34183","13729","3250","17204","ZCTA5 95820"
"8600000US95821","33365","11995","3556","17814","ZCTA5 95821"
"8600000US95822","41975","18083","5878","18014","ZCTA5 95822"
"8600000US95823","73465","28339","5044","40082","ZCTA5 95823"
"8600000US95824","30020","9365","2305","18350","ZCTA5 95824"
"8600000US95825","30401","5561","1784","23056","ZCTA5 95825"
"8600000US95826","36381","15392","3734","17255","ZCTA5 95826"
"8600000US95827","19914","9332","2050","8532","ZCTA5 95827"
"8600000US95828","57568","28838","4954","23776","ZCTA5 95828"
"8600000US95829","24627","17338","1179","6110","ZCTA5 95829"
"8600000US95830","915","652","134","129","ZCTA5 95830"
"8600000US95831","40932","18506","6234","16192","ZCTA5 95831"
"8600000US95832","11542","4957","676","5909","ZCTA5 95832"
"8600000US95833","37262","15820","1975","19467","ZCTA5 95833"
"8600000US95834","25893","11168","926","13799","ZCTA5 95834"
"8600000US95835","35923","23595","1212","11116","ZCTA5 95835"
"8600000US95837","315","197","70","48","ZCTA5 95837"
"8600000US95838","36413","16118","2240","18055","ZCTA5 95838"
"8600000US95841","19216","5532","1468","12216","ZCTA5 95841"
"8600000US95842","31757","13119","2082","16556","ZCTA5 95842"
"8600000US95843","44964","28788","1518","14658","ZCTA5 95843"
"8600000US95864","22387","12738","4160","5489","ZCTA5 95864"
"8600000US95901","30612","12922","3078","14612","ZCTA5 95901"
"8600000US95903","1319","5","3","1311","ZCTA5 95903"
"8600000US95910","86","31","22","33","ZCTA5 95910"
"8600000US95912","4685","2399","682","1604","ZCTA5 95912"
"8600000US95914","578","230","217","131","ZCTA5 95914"
"8600000US95915","44","4","12","28","ZCTA5 95915"
"8600000US95916","1441","649","429","363","ZCTA5 95916"
"8600000US95917","3155","1751","437","967","ZCTA5 95917"
"8600000US95918","2339","1496","441","402","ZCTA5 95918"
"8600000US95919","1373","620","382","371","ZCTA5 95919"
"8600000US95920","274","58","61","155","ZCTA5 95920"
"8600000US95922","687","253","249","185","ZCTA5 95922"
"8600000US95923","58","14","23","21","ZCTA5 95923"
"8600000US95925","295","82","65","148","ZCTA5 95925"
"8600000US95926","36119","11405","3495","21219","ZCTA5 95926"
"8600000US95928","35211","12326","3196","19689","ZCTA5 95928"
"8600000US95930","69","15","32","22","ZCTA5 95930"
"8600000US95932","7655","3300","989","3366","ZCTA5 95932"
"8600000US95934","274","139","70","65","ZCTA5 95934"
"8600000US95935","631","287","180","164","ZCTA5 95935"
"8600000US95936","352","142","104","106","ZCTA5 95936"
"8600000US95937","1491","741","328","422","ZCTA5 95937"
"8600000US95938","3787","2101","567","1119","ZCTA5 95938"
"8600000US95939","491","106","157","228","ZCTA5 95939"
"8600000US95941","563","268","181","114","ZCTA5 95941"
"8600000US95942","1301","856","238","207","ZCTA5 95942"
"8600000US95943","879","280","230","369","ZCTA5 95943"
"8600000US95944","46","14","10","22","ZCTA5 95944"
"8600000US95945","24697","10507","3800","10390","ZCTA5 95945"
"8600000US95946","9777","5530","2157","2090","ZCTA5 95946"
"8600000US95947","1899","664","552","683","ZCTA5 95947"
"8600000US95948","10682","5030","1413","4239","ZCTA5 95948"
"8600000US95949","19708","12163","4094","3451","ZCTA5 95949"
"8600000US95950","569","130","151","288","ZCTA5 95950"
"8600000US95951","2601","1276","367","958","ZCTA5 95951"
"8600000US95953","10277","5635","1227","3415","ZCTA5 95953"
"8600000US95954","12238","6423","2563","3252","ZCTA5 95954"
"8600000US95955","1517","670","261","586","ZCTA5 95955"
"8600000US95956","401","224","82","95","ZCTA5 95956"
"8600000US95957","761","287","180","294","ZCTA5 95957"
"8600000US95959","17294","9626","3644","4024","ZCTA5 95959"
"8600000US95960","796","289","222","285","ZCTA5 95960"
"8600000US95961","26463","13969","2424","10070","ZCTA5 95961"
"8600000US95962","1567","768","344","455","ZCTA5 95962"
"8600000US95963","15480","7382","2534","5564","ZCTA5 95963"
"8600000US95965","19631","7809","3104","8718","ZCTA5 95965"
"8600000US95966","30282","13857","5978","10447","ZCTA5 95966"
"8600000US95968","1412","679","366","367","ZCTA5 95968"
"8600000US95969","27141","12461","6102","8578","ZCTA5 95969"
"8600000US95970","530","162","159","209","ZCTA5 95970"
"8600000US95971","5731","2486","1234","2011","ZCTA5 95971"
"8600000US95973","31584","15688","4327","11569","ZCTA5 95973"
"8600000US95974","8","0","0","8","ZCTA5 95974"
"8600000US95975","1769","1028","377","364","ZCTA5 95975"
"8600000US95977","1674","1190","230","254","ZCTA5 95977"
"8600000US95978","143","36","33","74","ZCTA5 95978"
"8600000US95979","544","182","226","136","ZCTA5 95979"
"8600000US95981","97","25","34","38","ZCTA5 95981"
"8600000US95982","3212","2027","418","767","ZCTA5 95982"
"8600000US95983","428","145","167","116","ZCTA5 95983"
"8600000US95984","120","41","26","53","ZCTA5 95984"
"8600000US95986","146","36","67","43","ZCTA5 95986"
"8600000US95987","5883","3073","512","2298","ZCTA5 95987"
"8600000US95988","8667","3690","1239","3738","ZCTA5 95988"
"8600000US95991","40250","16155","3397","20698","ZCTA5 95991"
"8600000US95993","35806","20676","4417","10713","ZCTA5 95993"
"8600000US96001","33063","16047","4721","12295","ZCTA5 96001"
"8600000US96002","32756","14247","4458","14051","ZCTA5 96002"
"8600000US96003","43496","19205","6883","17408","ZCTA5 96003"
"8600000US96006","554","194","214","146","ZCTA5 96006"
"8600000US96007","22784","10642","3825","8317","ZCTA5 96007"
"8600000US96008","1228","719","300","209","ZCTA5 96008"
"8600000US96009","569","254","178","137","ZCTA5 96009"
"8600000US96010","235","72","104","59","ZCTA5 96010"
"8600000US96011","218","15","97","106","ZCTA5 96011"
"8600000US96013","4047","1600","900","1547","ZCTA5 96013"
"8600000US96014","211","70","81","60","ZCTA5 96014"
"8600000US96015","304","83","114","107","ZCTA5 96015"
"8600000US96016","366","160","147","59","ZCTA5 96016"
"8600000US96017","171","51","65","55","ZCTA5 96017"
"8600000US96019","10065","5204","1313","3548","ZCTA5 96019"
"8600000US96020","2403","1179","401","823","ZCTA5 96020"
"8600000US96021","16064","6934","2732","6398","ZCTA5 96021"
"8600000US96022","15768","9256","2422","4090","ZCTA5 96022"
"8600000US96023","1240","435","370","435","ZCTA5 96023"
"8600000US96024","1101","523","317","261","ZCTA5 96024"
"8600000US96025","2290","829","487","974","ZCTA5 96025"
"8600000US96027","2198","911","667","620","ZCTA5 96027"
"8600000US96028","1426","660","369","397","ZCTA5 96028"
"8600000US96029","124","50","57","17","ZCTA5 96029"
"8600000US96031","158","11","102","45","ZCTA5 96031"
"8600000US96032","2278","938","595","745","ZCTA5 96032"
"8600000US96033","432","158","199","75","ZCTA5 96033"
"8600000US96034","294","78","120","96","ZCTA5 96034"
"8600000US96035","3324","1505","603","1216","ZCTA5 96035"
"8600000US96037","308","145","98","65","ZCTA5 96037"
"8600000US96038","589","232","123","234","ZCTA5 96038"
"8600000US96039","1251","314","401","536","ZCTA5 96039"
"8600000US96040","333","95","117","121","ZCTA5 96040"
"8600000US96041","2705","923","890","892","ZCTA5 96041"
"8600000US96044","1020","420","345","255","ZCTA5 96044"
"8600000US96046","304","74","131","99","ZCTA5 96046"
"8600000US96047","1004","465","298","241","ZCTA5 96047"
"8600000US96048","715","307","287","121","ZCTA5 96048"
"8600000US96049","95","20","41","34","ZCTA5 96049"
"8600000US96050","414","96","193","125","ZCTA5 96050"
"8600000US96051","1139","603","338","198","ZCTA5 96051"
"8600000US96052","1358","594","382","382","ZCTA5 96052"
"8600000US96054","366","116","159","91","ZCTA5 96054"
"8600000US96055","3902","1733","862","1307","ZCTA5 96055"
"8600000US96056","1636","615","598","423","ZCTA5 96056"
"8600000US96057","1353","496","393","464","ZCTA5 96057"
"8600000US96058","796","152","290","354","ZCTA5 96058"
"8600000US96059","672","320","223","129","ZCTA5 96059"
"8600000US96061","36","22","12","2","ZCTA5 96061"
"8600000US96062","1105","697","213","195","ZCTA5 96062"
"8600000US96063","125","42","31","52","ZCTA5 96063"
"8600000US96064","4556","2185","1163","1208","ZCTA5 96064"
"8600000US96065","345","112","131","102","ZCTA5 96065"
"8600000US96067","7103","3146","1549","2408","ZCTA5 96067"
"8600000US96068","102","32","34","36","ZCTA5 96068"
"8600000US96069","967","524","274","169","ZCTA5 96069"
"8600000US96071","125","66","42","17","ZCTA5 96071"
"8600000US96073","4065","2670","864","531","ZCTA5 96073"
"8600000US96074","153","50","52","51","ZCTA5 96074"
"8600000US96075","282","78","101","103","ZCTA5 96075"
"8600000US96076","153","48","54","51","ZCTA5 96076"
"8600000US96080","28232","12046","4639","11547","ZCTA5 96080"
"8600000US96084","625","248","232","145","ZCTA5 96084"
"8600000US96085","85","35","28","22","ZCTA5 96085"
"8600000US96086","338","66","159","113","ZCTA5 96086"
"8600000US96087","600","325","167","108","ZCTA5 96087"
"8600000US96088","4506","2640","1140","726","ZCTA5 96088"
"8600000US96090","421","199","83","139","ZCTA5 96090"
"8600000US96091","668","272","260","136","ZCTA5 96091"
"8600000US96092","462","196","116","150","ZCTA5 96092"
"8600000US96093","4004","1759","747","1498","ZCTA5 96093"
"8600000US96094","6483","2882","1153","2448","ZCTA5 96094"
"8600000US96096","695","386","210","99","ZCTA5 96096"
"8600000US96097","9984","3770","1960","4254","ZCTA5 96097"
"8600000US96101","5323","2216","1306","1801","ZCTA5 96101"
"8600000US96103","1724","833","550","341","ZCTA5 96103"
"8600000US96104","724","242","224","258","ZCTA5 96104"
"8600000US96105","527","288","88","151","ZCTA5 96105"
"8600000US96106","479","306","133","40","ZCTA5 96106"
"8600000US96107","1237","376","227","634","ZCTA5 96107"
"8600000US96108","122","69","28","25","ZCTA5 96108"
"8600000US96109","1084","515","230","339","ZCTA5 96109"
"8600000US96110","166","54","57","55","ZCTA5 96110"
"8600000US96111","160","106","33","21","ZCTA5 96111"
"8600000US96112","214","50","61","103","ZCTA5 96112"
"8600000US96113","995","250","164","581","ZCTA5 96113"
"8600000US96114","3212","2081","585","546","ZCTA5 96114"
"8600000US96115","145","49","66","30","ZCTA5 96115"
"8600000US96116","231","27","85","119","ZCTA5 96116"
"8600000US96117","405","193","82","130","ZCTA5 96117"
"8600000US96118","1596","743","406","447","ZCTA5 96118"
"8600000US96119","90","29","34","27","ZCTA5 96119"
"8600000US96120","957","417","255","285","ZCTA5 96120"
"8600000US96121","368","189","101","78","ZCTA5 96121"
"8600000US96122","3859","1737","827","1295","ZCTA5 96122"
"8600000US96123","48","5","16","27","ZCTA5 96123"
"8600000US96124","326","177","69","80","ZCTA5 96124"
"8600000US96125","256","134","62","60","ZCTA5 96125"
"8600000US96126","215","80","78","57","ZCTA5 96126"
"8600000US96128","705","393","118","194","ZCTA5 96128"
"8600000US96129","261","157","47","57","ZCTA5 96129"
"8600000US96130","14631","7011","2004","5616","ZCTA5 96130"
"8600000US96132","119","20","55","44","ZCTA5 96132"
"8600000US96133","110","30","26","54","ZCTA5 96133"
"8600000US96134","2497","654","717","1126","ZCTA5 96134"
"8600000US96135","128","33","41","54","ZCTA5 96135"
"8600000US96136","104","36","32","36","ZCTA5 96136"
"8600000US96137","3297","1558","766","973","ZCTA5 96137"
"8600000US96140","1170","641","177","352","ZCTA5 96140"
"8600000US96141","744","391","157","196","ZCTA5 96141"
"8600000US96142","1037","481","173","383","ZCTA5 96142"
"8600000US96143","4335","1383","368","2584","ZCTA5 96143"
"8600000US96145","3154","1456","421","1277","ZCTA5 96145"
"8600000US96146","1292","605","224","463","ZCTA5 96146"
"8600000US96148","788","289","277","222","ZCTA5 96148"
"8600000US96150","29342","11026","3060","15256","ZCTA5 96150"
"8600000US96155","8","0","1","7","ZCTA5 96155"
"8600000US96161","18392","10251","2200","5941","ZCTA5 96161"
"8600000US97635","289","90","107","92","ZCTA5 97635"
